fonte,endereço,pais,telefone,data,hora,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MEXICO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://aplicaciones.antel.com.uy/ConsultaGuia/form/consulta.xhtml?_ci_=322bc5e4093d66492f492e36*6951833c8692472652c9e927*145560*1cd8ad340f7db12ed8b71dd2b8f433*1653349573852*9001440,"AVDA URUGUAY 1225, Montevideo",uruguay,29025119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://aplicaciones.antel.com.uy/ConsultaGuia/form/consulta.xhtml?_ci_=322bc5e4093d66492f492e36*6951833c8692472652c9e927*145560*1cd8ad340f7db12ed8b71dd2b8f433*1653349573852*9001440,"CMNO LOMAS DE ZAMORA 2996, Montevideo",uruguay,23125635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://aplicaciones.antel.com.uy/ConsultaGuia/form/consulta.xhtml?_ci_=322bc5e4093d66492f492e36*6951833c8692472652c9e927*145560*1cd8ad340f7db12ed8b71dd2b8f433*1653349573852*9001440,"AVDA BATLLE BERRES, LUIS 6588, Montevideo",uruguay,23125646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://aplicaciones.antel.com.uy/ConsultaGuia/form/consulta.xhtml?_ci_=322bc5e4093d66492f492e36*6951833c8692472652c9e927*145560*1cd8ad340f7db12ed8b71dd2b8f433*1653349573852*9001440,"20 DE FEBRERO 2520, Montevideo",uruguay,25078345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://aplicaciones.antel.com.uy/ConsultaGuia/form/consulta.xhtml?_ci_=322bc5e4093d66492f492e36*6951833c8692472652c9e927*145560*1cd8ad340f7db12ed8b71dd2b8f433*1653349573852*9001440,"IRAOLA, DR. JOSE 4901, Montevideo",uruguay,22154989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://aplicaciones.antel.com.uy/ConsultaGuia/form/consulta.xhtml?_ci_=322bc5e4093d66492f492e36*6951833c8692472652c9e927*145560*1cd8ad340f7db12ed8b71dd2b8f433*1653349573852*9001440,"SEND L (CH MAROÑAS-SIAV 295) S/N, Montevideo",uruguay,25223804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://aplicaciones.antel.com.uy/ConsultaGuia/form/consulta.xhtml?_ci_=322bc5e4093d66492f492e36*6951833c8692472652c9e927*145560*1cd8ad340f7db12ed8b71dd2b8f433*1653349573852*9001440,"IGUAZU 4959, Montevideo",uruguay,25110858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://aplicaciones.antel.com.uy/ConsultaGuia/form/consulta.xhtml?_ci_=322bc5e4093d66492f492e36*6951833c8692472652c9e927*145560*1cd8ad340f7db12ed8b71dd2b8f433*1653349573852*9001440,"RECONQUISTA 166 apto 705, Montevideo",uruguay,29150790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://aplicaciones.antel.com.uy/ConsultaGuia/form/consulta.xhtml?_ci_=322bc5e4093d66492f492e36*6951833c8692472652c9e927*145560*1cd8ad340f7db12ed8b71dd2b8f433*1653349573852*9001440,"LIBERIA 3940, Montevideo",uruguay,23180137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://aplicaciones.antel.com.uy/ConsultaGuia/form/consulta.xhtml?_ci_=322bc5e4093d66492f492e36*6951833c8692472652c9e927*145560*1cd8ad340f7db12ed8b71dd2b8f433*1653349573852*9001440,"AVDA DE HERRERA, LUIS A. 1290, Montevideo",uruguay,26226575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://aplicaciones.antel.com.uy/ConsultaGuia/form/consulta.xhtml?_ci_=322bc5e4093d66492f492e36*6951833c8692472652c9e927*145560*1cd8ad340f7db12ed8b71dd2b8f433*1653349573852*9001440,"CMNO MUÑOZ, GRAL. ESC. BASILIO S/N, Montevideo",uruguay,23128850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://aplicaciones.antel.com.uy/ConsultaGuia/form/consulta.xhtml?_ci_=322bc5e4093d66492f492e36*6951833c8692472652c9e927*145560*1cd8ad340f7db12ed8b71dd2b8f433*1653349573852*9001440,"YI 1775, Montevideo",uruguay,29245613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://aplicaciones.antel.com.uy/ConsultaGuia/form/consulta.xhtml?_ci_=322bc5e4093d66492f492e36*6951833c8692472652c9e927*145560*1cd8ad340f7db12ed8b71dd2b8f433*1653349573852*9001440,"GARCIA, MARTIN 1363, Montevideo",uruguay,22044744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://aplicaciones.antel.com.uy/ConsultaGuia/form/consulta.xhtml?_ci_=322bc5e4093d66492f492e36*6951833c8692472652c9e927*145560*1cd8ad340f7db12ed8b71dd2b8f433*1653349573852*9001440,"CMNO MUÑOZ, GRAL. ESC. BASILIO S/N, Montevideo",uruguay,23132021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://aplicaciones.antel.com.uy/ConsultaGuia/form/consulta.xhtml?_ci_=322bc5e4093d66492f492e36*6951833c8692472652c9e927*145560*1cd8ad340f7db12ed8b71dd2b8f433*1653349573852*9001440,"SEND 110 (COMPLEJO AMERICA CH 77) S/N, Montevideo",uruguay,23204527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://aplicaciones.antel.com.uy/ConsultaGuia/form/consulta.xhtml?_ci_=322bc5e4093d66492f492e36*6951833c8692472652c9e927*145560*1cd8ad340f7db12ed8b71dd2b8f433*1653349573852*9001440,"DURAZNO 1577, Montevideo",uruguay,24103159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://aplicaciones.antel.com.uy/ConsultaGuia/form/consulta.xhtml?_ci_=322bc5e4093d66492f492e36*6951833c8692472652c9e927*145560*1cd8ad340f7db12ed8b71dd2b8f433*1653349573852*9001440,"ACEVEDO, EDUARDO 1419, Montevideo",uruguay,24030925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://aplicaciones.antel.com.uy/ConsultaGuia/form/consulta.xhtml?_ci_=322bc5e4093d66492f492e36*6951833c8692472652c9e927*145560*1cd8ad340f7db12ed8b71dd2b8f433*1653349573852*9001440,"BARBATO, AGR. GERMAN 1410, Montevideo",uruguay,29007434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://aplicaciones.antel.com.uy/ConsultaGuia/form/consulta.xhtml?_ci_=322bc5e4093d66492f492e36*6951833c8692472652c9e927*145560*1cd8ad340f7db12ed8b71dd2b8f433*1653349573852*9001440,"CUAREIM 1381, Montevideo",uruguay,29033218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://aplicaciones.antel.com.uy/ConsultaGuia/form/consulta.xhtml?_ci_=322bc5e4093d66492f492e36*6951833c8692472652c9e927*145560*1cd8ad340f7db12ed8b71dd2b8f433*1653349573852*9001440,"PAYSANDU 1230, Montevideo",uruguay,29086217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://aplicaciones.antel.com.uy/ConsultaGuia/form/consulta.xhtml?_ci_=322bc5e4093d66492f492e36*6951833c8692472652c9e927*145560*1cd8ad340f7db12ed8b71dd2b8f433*1653349573852*9001440,"AVDA RAMIREZ, CARLOS MARIA 181, Montevideo",uruguay,23048958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://aplicaciones.antel.com.uy/ConsultaGuia/form/consulta.xhtml?_ci_=322bc5e4093d66492f492e36*6951833c8692472652c9e927*145560*1cd8ad340f7db12ed8b71dd2b8f433*1653349573852*9001440,"SALDUM DE RODRIGUEZ, DRA. M. 2375, Montevideo",uruguay,26017853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://aplicaciones.antel.com.uy/ConsultaGuia/form/consulta.xhtml?_ci_=322bc5e4093d66492f492e36*6951833c8692472652c9e927*145560*1cd8ad340f7db12ed8b71dd2b8f433*1653349573852*9001440,"BESNES IRIGOYEN S/N, Montevideo",uruguay,23201517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://aplicaciones.antel.com.uy/ConsultaGuia/form/consulta.xhtml?_ci_=322bc5e4093d66492f492e36*6951833c8692472652c9e927*145560*1cd8ad340f7db12ed8b71dd2b8f433*1653349573852*9001440,"CMNO LA BOYADA 1668, Montevideo",uruguay,23137704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefono Publico Comunitario - Escuela -,"URBINO 4119, Montevideo",uruguay,25144117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefono Publico Comunitario Ceprodhi,"CERRITO 617, Montevideo",uruguay,29167216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefono Publico Comunitario Kiosco,"PEREIRA, ANTONIO L. 5391, Montevideo",uruguay,25250898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefono Publico Comunitario Consultorio,"BVAR BATLLE Y ORDOÑEZ, JOSE 5672, Montevideo",uruguay,23598386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefono de Interior Publico Guarderia,"PSJE H (BO 3 DE ABRIL MESA 4) 5834E, Montevideo",uruguay,23128064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefono de Interior Publico Escuela,"CMNO CIBILS 4420, Montevideo",uruguay,23141975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefono de Int.Publico Liceo,"CMNO O'HIGGINS (PAJAS BLANCAS) S/N, Montevideo",uruguay,23142862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefono Publico Comunitario Almacen,"4 (BO MONARCA R 8 KM 21700) 150, Montevideo",uruguay,22222198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefono de Int.Publico Facultad,"SAN FRUCTUOSO 1019, Montevideo",uruguay,22089812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefono Publico Social Merendero,"LOS TRANSPARENTES (SAN MARTIN) 301, Montevideo",uruguay,23145320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefono Publico Social Merendero,"PSJE GUERRA, PEPE (BO LOS SUEÑOS) 37, Montevideo",uruguay,22227039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefono de Int.Publico Policlinica,"CMNO COLMAN, CARMELO S/N, Montevideo",uruguay,22223567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefono Publico Comunitario Caspilla,"CAVIGLIA, LUIS C. 3924, Montevideo",uruguay,25145169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefono Publico Comunitario Guarderia,"MODENA 3847, Montevideo",uruguay,25146657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefono Publico Comunitario Almacen,"GIOT, PERFECTO (COLON) 6036, Montevideo",uruguay,23207475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefono de Int.Publico Policlinica,"4 (BO MONARCA R 8 KM 21700) 187, Montevideo",uruguay,22274036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefono de Int.Publico Policlinica,"AVDA BATLLE BERRES, LUIS 5852BIS, Montevideo",uruguay,23115717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefono de Int.Publico Policlinica,"PSJE LAS REDES (STA CATALINA) 440, Montevideo",uruguay,23124298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefono de Int.Publico Telecentro,"BVAR ARTIGAS, GENERAL 1825, Montevideo",uruguay,24088290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefono de Int.Publico Colegio,"BVAR ARTIGAS, GENERAL 1243, Montevideo",uruguay,24091689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefono Publico Comunitario Caif,"DONNI, ANGELO 2532, Montevideo",uruguay,25116720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefono de Int.Publico Sanatorio,"AVDA 8 DE OCTUBRE 2492, Montevideo",uruguay,24875798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefono Publico Comunitario Hogar,"SAN SALVADOR 2165, Montevideo",uruguay,24103570,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefono Publico Comunitario Comcar,"CMNO MUÑOZ, GRAL. ESC. BASILIO S/N, Montevideo",uruguay,23123899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefono de Int.Publico Policlinica,"CMNO DELLAZOPPA S/N, Montevideo",uruguay,23123290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefono de Int.Publico Utu,"AVDA AGRACIADA 2544, Montevideo",uruguay,29290501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefono de Int.Publico Liceo,"BACIGALUPI, PROF. CARLOS 2244, Montevideo",uruguay,29290692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefono de Int.Publico Inet,"GUATEMALA 1172, Montevideo",uruguay,29247364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefono de Int. Publico Seccional 21,"PASSADORE, ALBERICO 1937, Montevideo",uruguay,23210874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefono de Int. Publico Policlinica,"MARSELLA 2738, Montevideo",uruguay,22033057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefono Publico Tarjetero,"MALLORCA 4415A, Montevideo",uruguay,25087937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefono Publico Tarjetero,"AVDA URUGUAY 1225, Montevideo",uruguay,29025119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Antel Telefono Publico Tarjetero Facultad Ciencias Economicas,"AVDA RAMIREZ, GONZALO 1926, Montevideo",uruguay,24126168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Antel Telefono Publico Tarjetero Circulo Catolico de Obreros,"SORIANO 1724, Montevideo",uruguay,24127839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefono Publico Tarjetero Sanatorio Casmu Hall de Ingreso,"AVDA 8 DE OCTUBRE 3288, Montevideo",uruguay,24803617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefono Publico Tarjetero Jardin de Infantes y Escuela Nro 229,"CHINA S/N, Montevideo",uruguay,23125642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefono Publico Tarjeta,"20 DE FEBRERO 2520, Montevideo",uruguay,25078345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefono Publico Tarjeta,"AVDA DE HERRERA, LUIS A. 1290, Montevideo",uruguay,26226575,25.05.2022,13:53,chamei varias vezes e ninguem atendeu,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefono Publico Tarjeta,"CMNO MUÑOZ, GRAL. ESC. BASILIO S/N, Montevideo",uruguay,23128850,25.05.2022,13:56,chamei varias vezes e ninguem atendeu,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefono Publico Tarjeta BPS,"GARCIA, MARTIN 1363, Montevideo",uruguay,22044744,25.05.2022,14:01,"ESTA DENTRO DE UM SANATORIO, POR LA DUDA | ESTOY TRABAJANDO Y NO PUEDO HABLAR",,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefono Publico Tarjeta Comcar,"CMNO MUÑOZ, GRAL. ESC. BASILIO S/N, Montevideo",uruguay,23132021,25.05.2022,14:10,el numero que usted telefono no es correcto,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefono Publico Tarjeta Policlinica 1,"SEND 110 (COMPLEJO AMERICA CH 77) S/N, Montevideo",uruguay,23204527,25.05.2022,14:12,chamei varias vezes e ninguem atendeu,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefono Publico Tarjeta Deposito,"BARBATO, AGR. GERMAN 1410, Montevideo",uruguay,29007434,25.05.2022,14:15,chamei varias vezes e ninguem atendeu,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefono Publico Tarjeta Seccional 3o,"PAYSANDU 1230, Montevideo",uruguay,29086217,25.05.2022,14:20,"ATENDEU, falou uma frase e desligou (aos 2 min). Liguei novamente, tirou do gancho e não falou nada.",,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefono Publico Tarjeta UTU,"CONSTITUCION 2484, Montevideo",uruguay,22080790,25.05.2022,14:27,"Atendeu, conversou um pouquinho e desligou na minha cara",,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefono Publico Tarjeta Hospital,"AVDA 8 DE OCTUBRE 3050, Montevideo",uruguay,24875723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefono Publico Tarjeta Cos,"AVDA DE HERRERA, LUIS A. 3365, Montevideo",uruguay,22043683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefono Publico Tarjeta Terminal,"AVDA GARZON, GRAL. EUGENIO 2092, Montevideo",uruguay,23206917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefono Publico Tarjeta Local,"GUARANI 1417, Montevideo",uruguay,29154501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefono Publico de Tarjeta Iglesia,"CMNO TOLEDO CHICO 4931, Montevideo",uruguay,22226084,25.05.2022,14:49,chamei varias vezes e ninguem atendeu,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefono Publico Tarjeta Comcar,"CMNO MUÑOZ, GRAL. ESC. BASILIO S/N, Montevideo",uruguay,23137320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefono Publico Tarjeta Liceo Nro 16,"HERMANOS GIL 1065, Montevideo",uruguay,23089571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefono Publico Tarjeta Casa de Galicia,"AVDA MILLAN 4480, Montevideo",uruguay,23598028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefono Publico Tarjeta Via Publica,"PLZA VIDIELLA (COLON) 9999, Montevideo",uruguay,23202628,25.05.2022,14:55,chamei varias vezes e ninguem atendeu,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefono de Int.Publico Tarjeta Colegio,"AVDA GARZON, GRAL. EUGENIO 1867, Montevideo",uruguay,23207580,25.05.2022,15:01,chamei varias vezes e ninguem atendeu,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefono Publico Tarjeta Telecentro Antel,"BVAR ARTIGAS, GENERAL S/N, Montevideo",uruguay,24006992,25.05.2022,15:20,chamei varias vezes e ninguem atendeu,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefono Publico Tarjeta Telecentro Antel,"BVAR ARTIGAS, GENERAL S/N, Montevideo",uruguay,24007683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefono Publico Tarjeta Telecentro Antel,"BVAR ARTIGAS, GENERAL S/N, Montevideo",uruguay,24007830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefono Publico Tarjeta Telecentro Antel,"COLONIA 1932, Montevideo",uruguay,24009442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefono Publico Tarjeta Telecentro Antel,"COLONIA 1932, Montevideo",uruguay,24009443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefono Publico Tarjeta Telecentro Antel,"COLONIA 1932, Montevideo",uruguay,24009445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefono Publico Tarjeta Telecentro Antel,"BVAR ARTIGAS, GENERAL 1825, Montevideo",uruguay,24022178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefono Publico Tarjeta Falta el Dato,"SORIANO 1658, Montevideo",uruguay,24130299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefono Publico Tarjeta Fac de Ciencias,"NARVAJA, DR. TRISTAN 1674, Montevideo",uruguay,24030687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefono Publico Tarjeta Hospital de Clinicas,"AVDA ITALIA 2950, Montevideo",uruguay,24802565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefono Publico Tarjeta Sanatorio Smi,"AVDA DE HERRERA, LUIS A. 2275, Montevideo",uruguay,24806858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefono Publico Tarjeta Sanatorio Casmu,"AVDA 8 DE OCTUBRE 3300, Montevideo",uruguay,24876946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefono Publico Tarjeta Hospital Pasteur,"LARRAVIDE 74, Montevideo",uruguay,25073830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefono Publico Tarjeta Hospital Policial,"BVAR BATLLE Y ORDOÑEZ, JOSE 3574, Montevideo",uruguay,25078598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefono Publico Tarjeta Facultad de Ciencias,"IGUA 6666, Montevideo",uruguay,25253254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefono Publico Tarjeta Medica Uruguaya,"AVDA 8 DE OCTUBRE 2492, Montevideo",uruguay,24878489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefono Publico Tarjeta Via Publica,"AVDA BRASIL 3105, Montevideo",uruguay,27093823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefono Publico Tarjeta Pza Cagancha,"PLZA DE CAGANCHA S/N, Montevideo",uruguay,29004882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefono Publico Tarjeta Pza Cagancha,"PLZA DE CAGANCHA S/N, Montevideo",uruguay,29017708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefono Publico Tarjeta Pza Cagancha,"PLZA DE CAGANCHA S/N, Montevideo",uruguay,29031214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefono Publico Tarjeta Pza Cagancha,"PLZA DE CAGANCHA S/N, Montevideo",uruguay,29085211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefono Publico Tarjeta Terminal de Buquebus,"FICT PUERTO (ARMADA, COMANDO GRAL) S/N, Montevideo",uruguay,29168502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefono Publico Tarjeta Via Publica,"BARBATO, AGR. GERMAN 1358, Montevideo",uruguay,29001883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefono Publico Tarjeta Medica Uruguaya,"AVDA 8 DE OCTUBRE 2492, Montevideo",uruguay,24870262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefono Publico Tarjeta Medica Uruguaya,"AVDA 8 DE OCTUBRE 2492, Montevideo",uruguay,24870980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefono Publico Tarjeta Liceo Bauza No 6,"OBES, LUCAS J. 896, Montevideo",uruguay,23365924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefono Publico Tarjeta Escuela UTU,"AVDA FLORES, GENERAL 3591, Montevideo",uruguay,22167642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefono Publico Tarjeta Via Publica,"PLZA INDEPENDENCIA (CENTRO) S/N, Montevideo",uruguay,29023173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefono Publico Tarjeta Universidad Catolicaodontologia,"BARRIOS AMORIN, DR. JAVIER 1578, Montevideo",uruguay,24087581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefono Publico Tarjeta Feria Cordon,"AVDA URUGUAY S/N, Montevideo",uruguay,24018247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefono Publico Tarjeta Escuela Publica No 292,"DE PENA, DR. CARLOS MARIA 5715, Montevideo",uruguay,23089657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefono Publico Tarjeta Telecentro Antel,"CMNO TOMKINSON 2350, Montevideo",uruguay,23125546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefono Publico Tarjeta Medica Uruguaya,"AVDA 8 DE OCTUBRE 2492, Montevideo",uruguay,24871564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefono Publico Tarjeta Liceo Nro. 41,"PEREZ, LEON 3800, Montevideo",uruguay,22162229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefono Publico Tarjeta Quiosco Casabo,"AVDA RAMIREZ, CARLOS MARIA 1744, Montevideo",uruguay,23113701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefono Publico Tarjeta Telecentro Antel,"AVDA SAN MARTIN, GENERAL 2691, Montevideo",uruguay,22092406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefono Publico Tarjeta Medica Uruguaya,"AVDA 8 DE OCTUBRE 2492, Montevideo",uruguay,24870195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefono Publico Tarjeta Telecentro Aguada,"AVDA SAN MARTIN, GENERAL 2691, Montevideo",uruguay,22093131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefono Publico Tarjeta Hospital Español,"AVDA GARIBALDI, GENERAL 1729, Montevideo",uruguay,22044007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefono Publico Tarjeta Medica Uruguaya,"AVDA ITALIA 2475, Montevideo",uruguay,24801112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefono Publico Tarjeta Casa de Galicia,"AVDA MILLAN 4480, Montevideo",uruguay,23586429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefono Publico Tarjeta Medica Uruguaya,"AVDA 8 DE OCTUBRE 2492, Montevideo",uruguay,24870999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefono Publico Tarjeta Colegio Divina Providencia,"MARTINEZ, GRAL. ENRIQUE 1409, Montevideo",uruguay,22043911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefono de Int Publico Tarjeta Regimiento de Blandengues,"AVDA FLORES, GENERAL 3920, Montevideo",uruguay,22168270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefono Publico Tarjeta Policlinica Piedras Blanc,"CMNO TULA DUFORT, CAPITAN MATEO 4145, Montevideo",uruguay,22276757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefono Publico Tarjeta S M I,"AVDA BLANCO, DR. JUAN CARLOS 3310, Montevideo",uruguay,23049560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefono Publico Comunitario Tarjeta Hogar Espanol,"AVDA DE LAS INSTRUCCIONES 981, Montevideo",uruguay,23589677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefono Publico Tarjeta Antel Aeropuerto A Adami,"FICT MELILLA (AERODROMO A ADAMI) S/N, Montevideo",uruguay,23229613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefono Publico Tarjeta Policlinica Casa de Galic,"COLONIA 1474, Montevideo",uruguay,24005367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefono Publico Tarjeta Antel Fac de Derecho,"AVDA 18 DE JULIO 1824, Montevideo",uruguay,24018030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefono Publico Tarjeta Asociacion Española Emergencias,"BVAR ARTIGAS, GENERAL 1515, Montevideo",uruguay,24026682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefono Publico Tarjeta Anexo Facultad de Derecho,"NARVAJA, DR. TRISTAN 1574, Montevideo",uruguay,24090019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefono Publico Tarjeta Asociacion Banco de Prote,"AVDA ITALIA 5286, Montevideo",uruguay,26135866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefono Publico Tarjeta Antel Montevideo Shopping,"AVDA DE HERRERA, LUIS A. 1290, Montevideo",uruguay,26286601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefono Publico Tarjeta Antel Shopping Center,"AVDA DE HERRERA, LUIS A. 1290, Montevideo",uruguay,26287027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
